id,ddG_DynaMut2,url
36,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728260428
37,-0.01,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
38,0.93,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
39,0.3,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
40,-0.39,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
41,-0.15,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
42,0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728283309
43,0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728286067
44,-1.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728288927
45,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728292748
46,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728295646
47,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728298439
48,-0.16,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
49,-0.93,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
50,-1.0,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
51,-2.7,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
52,-1.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728319886
53,0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272832501
54,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728330028
55,-0.7,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
56,-0.65,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
57,-0.24,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
58,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272835026
59,-1.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728355487
60,-2.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728361272
61,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728366482
62,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728371634
63,-2.85,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
64,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272838294
65,-3.01,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
66,-0.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728393732
67,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728396344
68,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728399046
69,-0.57,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728401689
70,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728404529
71,-1.0,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
72,-3.95,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
73,-2.14,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
74,-2.0,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
75,-0.6,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
76,-2.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728429154
77,-1.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728433116
78,-1.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728437141
79,-1.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728441163
80,0.37,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
81,0.14,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
82,-0.54,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
83,-1.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728454211
84,-0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728457054
85,-0.36,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
86,0.01,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
87,-0.03,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272846613
88,-0.95,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728469171
89,-0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728471873
90,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728474514
91,-2.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728477421
92,-1.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728480344
93,-0.61,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728483039
94,-2.17,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
95,-0.94,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
96,-0.6,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
97,-0.79,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728494992
98,0.67,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728497765
99,-0.44,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728500595
100,-0.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728503564
101,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728506128
102,-1.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728509029
103,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272851193
104,-0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272851476
105,-0.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728517408
106,-0.33,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
107,-0.24,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
108,-0.74,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
109,-1.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728529099
110,-0.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728533103
111,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728536155
112,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728539214
113,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728542281
114,-0.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728545105
115,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728547985
116,-0.84,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728550782
117,-1.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728553556
118,-0.78,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
119,-1.27,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
120,-0.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728562525
121,-1.32,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
122,-2.11,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
123,-0.42,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
124,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728574795
125,-0.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728577577
126,0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728580144
127,-1.7,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728582707
128,-1.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728585314
129,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728587936
130,-2.0,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272859049
131,-1.64,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728593243
132,-2.65,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
133,-0.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272859936
134,0.27,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
135,0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728605765
136,-1.17,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
137,-0.39,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728612706
138,0.22,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728615277
139,-0.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728618113
140,0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728621027
141,-1.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728623878
142,-1.94,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
143,1.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728632324
144,0.24,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
145,-0.96,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
146,-0.51,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728642612
147,-2.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728645447
148,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728648455
149,-0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728651276
150,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728654351
151,-0.34,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728657121
152,0.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728659676
153,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728662313
154,-0.11,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728664924
155,0.07,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
156,1.5,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
157,-1.88,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
158,0.05,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
159,0.62,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
160,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728684725
161,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728687583
162,-0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728690455
163,-1.96,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728693247
164,-3.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728695817
165,-2.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728699411
166,0.34,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
167,-1.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728705555
168,-3.37,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
169,-0.97,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
170,-1.76,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728714737
171,-1.92,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728717457
172,-0.44,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
173,-0.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272872357
174,-3.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272872622
175,-3.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728728904
176,-0.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728731579
177,0.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728734271
178,-2.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728737182
179,-1.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728739828
180,0.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728742704
181,-2.09,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
182,-0.38,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
183,-2.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728751836
184,-3.53,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728754774
185,-0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728757647
186,-2.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728760868
187,-2.17,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728763534
188,-0.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728766162
189,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728768997
190,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728772153
191,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728774937
192,0.49,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
193,-1.45,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
194,-0.01,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
195,0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728788746
196,-0.31,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
197,-0.38,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
198,0.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728797537
199,-1.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728801964
200,-1.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728805929
201,0.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728808652
202,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728816533
203,-0.23,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
204,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728827742
205,-1.73,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
206,-1.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728833732
207,-0.86,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728836519
208,0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728839153
209,1.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728841736
210,-0.45,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728844308
211,1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728846881
212,-0.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728849898
213,1.03,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
214,-1.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728855884
215,0.48,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728858645
216,0.29,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728861833
217,-0.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728864717
218,-0.64,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
219,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728871474
220,-1.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728874354
221,0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272887737
222,-1.9,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728880243
223,-2.13,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728883247
224,-1.43,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728886325
225,-0.43,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
226,-0.54,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728892513
227,0.04,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
228,-0.49,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
229,-3.02,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
230,-0.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728905356
231,-0.15,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728907934
232,-0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728914181
233,0.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728920841
234,0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728926897
235,1.6,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
236,1.05,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
237,-2.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728946193
238,-1.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728952883
239,0.16,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
240,-0.01,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728966016
241,-0.69,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
242,0.3,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728978971
243,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728985552
244,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162728991977
245,-0.3,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
246,-0.21,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
247,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729010459
248,1.08,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729016386
249,-0.5,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272902305
250,-2.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729029385
251,-1.88,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272903269
252,-0.87,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
253,-0.35,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
254,-2.71,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729043006
255,-0.94,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729046006
256,-2.21,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729049038
257,-2.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272905215
258,-2.31,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729055205
259,-3.06,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729058303
260,-2.23,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729061077
261,-2.19,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729064452
262,0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729067502
263,-0.04,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
264,-3.67,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
265,-3.55,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729077658
266,-1.01,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
267,-3.53,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
268,-2.77,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729087733
269,-0.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729090684
270,-1.83,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729093844
271,-0.36,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729097146
272,-2.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729100275
273,-1.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729103291
274,-0.92,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
275,-0.14,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
276,-1.27,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
277,-2.73,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729116914
278,-0.2,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
279,-1.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729123722
280,-0.85,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729126908
281,-0.59,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729130297
282,-1.07,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729133348
283,-0.62,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729136426
284,-0.93,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272913966
285,-0.3,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
286,0.14,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729146565
287,-2.46,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729149634
288,-0.8,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
289,-1.99,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729156474
290,-2.2,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
291,-2.05,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729165599
292,-0.56,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729171102
293,-0.87,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729174137
294,-1.41,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729176794
295,-1.65,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729179684
296,-0.46,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
297,-1.18,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
298,-2.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729189161
299,-3.1,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
300,-1.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729195682
301,-1.81,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
302,0.05,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
303,0.1,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272920686
304,-0.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729209923
306,-0.49,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729213075
307,-0.58,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729216116
308,-0.26,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729219265
309,-0.34,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
310,-1.89,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
311,-0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729230914
312,-0.34,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
313,-0.22,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
314,-0.09,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729240371
315,-0.63,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729243423
316,-0.89,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729246233
317,-1.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729250277
318,0.24,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729253078
319,-2.21,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
320,-0.37,http://biosig.unimelb.edu.au/dynamut2/results_prediction/16272925956
321,-0.28,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729262369
322,-1.81,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729264978
323,1.33,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
324,1.2,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
325,2.72,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729274529
326,1.42,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729277332
327,0.02,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729280024
328,-0.25,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729289378
329,-3.57,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
330,-0.29,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
331,-0.38,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729313919
332,-0.33,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729321451
333,-0.37,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
334,0.13,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
335,-0.14,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
336,-1.23,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
337,-0.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729350726
338,-0.97,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729354523
339,-1.04,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729357828
340,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729360703
341,-0.12,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729364544
342,0.14,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
343,-0.3,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
344,-0.68,http://biosig.unimelb.edu.au/dynamut2/submit_prediction
345,-0.16,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729376919
346,-3.32,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729379784
347,-0.35,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729383778
348,-1.27,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729386439
349,-3.52,http://biosig.unimelb.edu.au/dynamut2/results_prediction/162729389003
